question_id,set_id,question_no,section,question_type,passage_id,prompt,question_text_ja,option_A,option_B,option_C,option_D,option_A_ja,option_B_ja,option_C_ja,option_D_ja,correct_option,correct_answer_text,correct_answer_text_ja,explanation_ja,vocabulary_notes_ja,difficulty,skill_tag,weak_point_tag,target_vocab,source_style
SET10-Q09,SET10,9,短句填空,sentence_fill,,The train was delayed because of heavy snow. Many passengers had to (____) at the station for an hour.,The train was delayed because of heavy snow. Many passengers had to （　） at the station for an hour.,push,hide,wait,paint,push,hide,wait,paint,C,wait,wait,文脈から「wait」が最も自然です。意味は「wait」です。空所の前後の言葉を手がかりにすると選びやすくなります。,"wait = wait
文脈：空所の前後から意味を判断する。",EIKEN_Pre2,verb,vocabulary,wait,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET10-Q10,SET10,10,短句填空,sentence_fill,,"A: This math problem is too hard.
B: Don’t worry. I’ll (____) it to you step by step.","A: This math problem is too hard.
B: Don’t worry. I’ll （　） it to you step by step.",invite,guess,deliver,explain,invite,guess,配達する,explain,D,explain,explain,文脈から「explain」が最も自然です。意味は「explain」です。空所の前後の言葉を手がかりにすると選びやすくなります。,"explain = explain
文脈：空所の前後から意味を判断する。",EIKEN_Pre2,verb,vocabulary,explain,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET10-Q11,SET10,11,对话完成,dialogue_completion,,"A: Excuse me. I lost my train ticket.
B: Do you remember where you bought it?
A: Yes, at the machine near Gate 2.
B: (____)","次の会話を完成させなさい。
A： Excuse me. I lost my train ticket.
B： Do you remember where you bought it?
A： Yes, at the machine near Gate 2.
B： （　）",Please go to the station office over there.,The movie starts at seven.,I ate lunch already.,I want to buy a new bicycle.,Please go to the station office over there.,The movie starts at seven.,I ate lunch already.,I want to buy a new bicycle.,A,Please go to the station office over there.,Please go to the station office over there.,会話の流れに合う返事は「Please go to the station office over there.」です。前の発言をよく読むと、自然につながる内容を選べます。,"会話表現：相手の質問や依頼に合う自然な返事を選ぶ。
correct answer = Please go to the station office over there.（Please go to the station office over there.）",EIKEN_Pre2,lost item,conversation,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET10-Q12,SET10,12,对话完成,dialogue_completion,,"A: Mom, can I invite Ken to dinner tonight?
B: Sure. What time will he come?
A: Around six thirty.
B: (____)","次の会話を完成させなさい。
A： Mom, can I invite Ken to dinner tonight?
B： Sure. What time will he come?
A： Around six thirty.
B： （　）","No, I went there last week.",OK. I’ll cook a little extra food.,It is raining outside.,The test was very difficult.,"No, I went there last week.",OK. I’ll cook a little extra food.,It is raining outside.,The test was very difficult.,B,OK. I’ll cook a little extra food.,OK. I’ll cook a little extra food.,会話の流れに合う返事は「OK. I’ll cook a little extra food.」です。前の発言をよく読むと、自然につながる内容を選べます。,"会話表現：相手の質問や依頼に合う自然な返事を選ぶ。
correct answer = OK. I’ll cook a little extra food.（OK. I’ll cook a little extra food.）",EIKEN_Pre2,home,conversation,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET10-Q13,SET10,13,对话完成,dialogue_completion,,"A: Welcome to Lake View Hotel. How may I help you?
B: I’d like to check in. My name is Tanaka.
A: Let me see. Yes, we have your reservation.
B: (____)","次の会話を完成させなさい。
A： Welcome to Lake View Hotel. How may I help you?
B： I’d like to check in. My name is Tanaka.
A： Let me see. Yes, we have your reservation.
B： （　）",I bought it yesterday.,Great. Could you tell me where the elevator is?,My dog likes the park.,I don’t have any homework.,I bought it yesterday.,Great. Could you tell me where the elevator is?,My dog likes the park.,I don’t have any homework.,B,Great. Could you tell me where the elevator is?,Great. Could you tell me where the elevator is?,会話の流れに合う返事は「Great. Could you tell me where the elevator is?」です。前の発言をよく読むと、自然につながる内容を選べます。,"会話表現：相手の質問や依頼に合う自然な返事を選ぶ。
correct answer = Great. Could you tell me where the elevator is?（Great. Could you tell me where the elevator is?）",EIKEN_Pre2,hotel,conversation,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET10-Q14,SET10,14,对话完成,dialogue_completion,,"A: You look tired, Ben.
B: I stayed up late finishing my science project.
A: Is it due today?
B: (____)","次の会話を完成させなさい。
A： You look tired, Ben.
B： I stayed up late finishing my science project.
A： Is it due today?
B： （　）",It was sunny yesterday.,"Yes, I have to hand it in this morning.","No, I never study science.",I like sandwiches.,昨日は晴れていました。,はい、今朝提出しなければなりません。,いいえ、私は理科を勉強しません。,私はサンドイッチが好きです。,B,"Yes, I have to hand it in this morning.",はい、今朝提出しなければなりません。,"会話の流れに合う返事は「Yes, I have to hand it in this morning.」です。前の発言をよく読むと、自然につながる内容を選べます。","会話表現：相手の質問や依頼に合う自然な返事を選ぶ。
correct answer = Yes, I have to hand it in this morning.（はい、今朝提出しなければなりません。）",EIKEN_Pre2,school,conversation,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET10-Q15,SET10,15,对话完成,dialogue_completion,,"A: This jacket is nice, but it’s too small.
B: Would you like to try a larger size?
A: Yes, please.
B: (____)","次の会話を完成させなさい。
A： This jacket is nice, but it’s too small.
B： Would you like to try a larger size?
A： Yes, please.
B： （　）",I’ll bring one from the back.,The library is closed today.,I finished reading it.,You should ride the bus.,奥から一つ持ってきます。,図書館は今日は閉まっています。,それを読み終えました。,バスに乗るべきです。,A,I’ll bring one from the back.,奥から一つ持ってきます。,会話の流れに合う返事は「I’ll bring one from the back.」です。前の発言をよく読むと、自然につながる内容を選べます。,"会話表現：相手の質問や依頼に合う自然な返事を選ぶ。
correct answer = I’ll bring one from the back.（奥から一つ持ってきます。）",EIKEN_Pre2,shopping,conversation,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET10-Q16,SET10,16,阅读理解,reading_comprehension,SET10-P01,What will Emily’s class sell?,本文の内容に合う答えを選びなさい：何 will Emily’s class sell?,Handmade cookies.,Concert tickets.,Old books.,Sports uniforms.,Handmade cookies.,Concert tickets.,Old books.,Sports uniforms.,A,Handmade cookies.,Handmade cookies.,本文の内容に合う答えは「Handmade cookies.」です。質問文のキーワードと同じ情報を本文から探すと、正解にたどり着けます。,"読解ポイント：質問の Who / What / Where / When / Why に注目する。
correct answer = Handmade cookies.（Handmade cookies.）",EIKEN_Pre2,reading_detail,reading,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET10-Q17,SET10,17,阅读理解,reading_comprehension,SET10-P01,What will the money be used for?,本文の内容に合う答えを選びなさい：何 will the money be used for?,To pay for a class trip.,To buy new books for the library.,To repair the gym.,To buy lunch for teachers.,To pay for a class trip.,To buy new books for the library.,To repair the gym.,To buy lunch for teachers.,B,To buy new books for the library.,To buy new books for the library.,本文の内容に合う答えは「To buy new books for the library.」です。質問文のキーワードと同じ情報を本文から探すと、正解にたどり着けます。,"読解ポイント：質問の Who / What / Where / When / Why に注目する。
correct answer = To buy new books for the library.（To buy new books for the library.）",EIKEN_Pre2,reading_detail,reading,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
SET10-Q18,SET10,18,阅读理解,reading_comprehension,SET10-P01,What should Ryan bring if he has one?,本文の内容に合う答えを選びなさい：何 should Ryan bring if he has one?,A bicycle.,A passport.,An apron.,A camera.,A bicycle.,A passport.,An apron.,カメラ。,C,An apron.,An apron.,本文の内容に合う答えは「An apron.」です。質問文のキーワードと同じ情報を本文から探すと、正解にたどり着けます。,"読解ポイント：質問の Who / What / Where / When / Why に注目する。
correct answer = An apron.（An apron.）",EIKEN_Pre2,reading_detail,reading,,Original item modeled on uploaded EIKEN Grade Pre-2 format; not a copied past exam question.
